run_id,category,report,task,configuration,production_code_additions,code_measure_source,production_source_files,passed,checks,success_rate,centered_log1p_additions,code_size_z
abs-stepped-slices-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,abs-stepped-slices,tura-direct,247,git-diff-production-additions,ast/ast.go;evaluator/evaluator.go;parser/parser.go,1,1,1.0,-0.009980371281268496,-0.029676569184352984
actionlint-action-pinning-lint-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,actionlint-action-pinning-lint,codex-cli-medium,353,git-diff-production-additions,command.go;config.go;linter.go;rule_action_pinning.go,1,1,1.0,-0.024798470569685982,-0.07373809117789563
actionlint-action-pinning-lint-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,actionlint-action-pinning-lint,tura-balanced,385,git-diff-production-additions,command.go;config.go;linter.go;rule_action_pinning.go,1,1,1.0,0.0617419857613708,0.18358939365968907
actionlint-action-pinning-lint-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,actionlint-action-pinning-lint,tura-direct,306,git-diff-production-additions,command.go;config.go;linter.go;rule_action_pinning.go,1,1,1.0,-0.16724763611626337,-0.49730975975203867
awilix-async-container-initialization-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,awilix-async-container-initialization,codex-cli-medium,401,git-diff-production-additions,src/awilix.ts;src/container.ts;src/errors.ts;src/resolvers.ts,1,1,1.0,-0.012285630365252764,-0.03653124209838732
awilix-async-container-initialization-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,awilix-async-container-initialization,tura-balanced,482,git-diff-production-additions,src/awilix.ts;src/container.ts;src/errors.ts;src/resolvers.ts,0,1,0.0,0.17127893466829835,0.5092967998140435
awilix-async-container-initialization-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,awilix-async-container-initialization,tura-direct,369,git-diff-production-additions,src/awilix.ts;src/container.ts;src/errors.ts;src/resolvers.ts,1,1,1.0,-0.09523471334600409,-0.2831798016040844
bandit-incremental-cache-control-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,bandit-incremental-cache-control,codex-cli-medium,476,git-diff-production-additions,bandit/cli/main.py;bandit/core/cache.py;bandit/core/manager.py;bandit/formatters/json.py;bandit/formatters/screen.py;bandit/formatters/text.py,0,1,0.0,-0.10242561052374288,-0.30456188765866365
bandit-incremental-cache-control-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,bandit-incremental-cache-control,tura-balanced,535,git-diff-production-additions,bandit/cli/main.py;bandit/core/incremental.py;bandit/core/issue.py;bandit/core/manager.py;bandit/formatters/json.py;bandit/formatters/screen.py;bandit/formatters/text.py,1,1,1.0,0.014192059658717504,0.0421999972206309
bandit-incremental-cache-control-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,bandit-incremental-cache-control,tura-direct,457,git-diff-production-additions,bandit/cli/main.py;bandit/core/incremental.py;bandit/core/manager.py;bandit/core/metrics.py;bandit/formatters/json.py;bandit/formatters/screen.py;bandit/formatters/text.py,0,1,0.0,-0.14307291729789906,-0.42542639035555624
boa-hierarchical-evaluation-cancellation-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,boa-hierarchical-evaluation-cancellation,codex-cli-medium,385,git-diff-production-additions,core/engine/src/context/mod.rs;core/engine/src/evaluation.rs;core/engine/src/job.rs;core/engine/src/lib.rs;core/engine/src/module/mod.rs;core/engine/src/script.rs;core/engine/src/vm/mod.rs,1,1,1.0,-0.04785456735928051,-0.14229524523705567
boa-hierarchical-evaluation-cancellation-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,boa-hierarchical-evaluation-cancellation,tura-balanced,442,git-diff-production-additions,core/engine/src/context/mod.rs;core/engine/src/evaluation.rs;core/engine/src/job.rs;core/engine/src/lib.rs;core/engine/src/module/mod.rs;core/engine/src/script.rs;core/engine/src/vm/mod.rs,1,1,1.0,0.08987783322102416,0.2672511533443128
boa-hierarchical-evaluation-cancellation-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,boa-hierarchical-evaluation-cancellation,tura-direct,563,git-diff-production-additions,core/engine/src/builtins/promise/mod.rs;core/engine/src/context/mod.rs;core/engine/src/evaluation.rs;core/engine/src/job.rs;core/engine/src/lib.rs;core/engine/src/module/mod.rs;core/engine/src/script.rs;core/engine/src/vm/mod.rs,0,1,0.0,0.3313623146739477,0.9853036905515703
csstree-shorthand-expansion-compression-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,csstree-shorthand-expansion-compression,codex-cli-medium,890,git-diff-production-additions,lib/__tests/lexer-shorthand.js;lib/lexer/Lexer.js;lib/lexer/shorthand.js,0,1,0.0,0.08916308908859705,0.2651258663086598
csstree-shorthand-expansion-compression-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,csstree-shorthand-expansion-compression,tura-balanced,877,git-diff-production-additions,lib/__tests/lexer-shorthand.js;lib/lexer/Lexer.js;lib/lexer/shorthand.js,1,1,1.0,0.07446525525290504,0.22142195285769647
csstree-shorthand-expansion-compression-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,csstree-shorthand-expansion-compression,tura-direct,818,git-diff-production-additions,lib/__tests/lexer-shorthand.js;lib/lexer/Lexer.js;lib/lexer/shorthand.js,1,1,1.0,0.004902745470857894,0.014578281815252774
dasel-html-document-format-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dasel-html-document-format,codex-cli-medium,732,git-diff-production-additions,cmd/dasel/main.go;parsing/html/html.go;parsing/html/reader.go;parsing/html/writer.go,0,1,0.0,-0.024216508351080357,-0.07200763030059906
dasel-html-document-format-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dasel-html-document-format,tura-balanced,864,git-diff-production-additions,cmd/dasel/main.go;parsing/html/html.go;parsing/html/reader.go;parsing/html/tokenizer.go;parsing/html/writer.go,0,1,0.0,0.14136729669414727,0.4203547385679622
dasel-html-document-format-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dasel-html-document-format,tura-direct,700,git-diff-production-additions,cmd/dasel/main.go;parsing/html/html.go;parsing/html/reader.go;parsing/html/writer.go,0,1,0.0,-0.06885432320314155,-0.20473788284959696
dynamodb-toolbox-conditional-attribute-requirements-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dynamodb-toolbox-conditional-attribute-requirements,codex-cli-medium,430,git-diff-production-additions,src/entity/actions/update/updateItemParams/requiredIfConditions.ts;src/entity/actions/update/updateItemParams/updateItemParams.ts;src/schema/actions/dto/getSchemaDTO/any.ts;src/schema/actions/dto/getSchemaDTO/anyOf.ts;src/schema/actions/dto/getSchemaDTO/list.ts;src/schema/actions/dto/getSchemaDTO/map.ts;src/schema/actions/dto/getSchemaDTO/primitive.ts;src/schema/actions/dto/getSchemaDTO/record.ts;src/schema/actions/dto/getSchemaDTO/set.ts;src/schema/actions/dto/types.ts;src/schema/actions/format/item.ts;src/schema/actions/format/map.ts;src/schema/actions/fromDTO/fromSchemaDTO/anyOf.ts;src/schema/actions/jsonSchemer/formattedValue/item.ts;src/schema/actions/jsonSchemer/formattedValue/map.ts;src/schema/actions/parse/item.ts;src/schema/actions/parse/map.ts;src/schema/actions/zodSchemer/formatter/item.ts;src/schema/actions/zodSchemer/formatter/map.ts;src/schema/actions/zodSchemer/formatter/utils.ts;src/schema/actions/zodSchemer/parser/item.ts;src/schema/actions/zodSchemer/parser/map.ts;src/schema/actions/zodSchemer/parser/utils.ts;src/schema/actions/zodSchemer/requiredIf.ts;src/schema/any/schema_.ts;src/schema/anyOf/schema_.ts;src/schema/binary/schema_.ts;src/schema/boolean/schema_.ts;src/schema/item/schema.ts;src/schema/list/schema_.ts;src/schema/map/schema.ts;src/schema/map/schema_.ts;src/schema/null/schema_.ts;src/schema/number/schema_.ts;src/schema/record/schema_.ts;src/schema/set/schema_.ts;src/schema/string/schema_.ts;src/schema/types/index.ts;src/schema/types/schemaProps.ts;src/schema/utils/requiredIf.ts,1,1,1.0,-0.33248684443146015,-0.9886474724819395
dynamodb-toolbox-conditional-attribute-requirements-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dynamodb-toolbox-conditional-attribute-requirements,tura-balanced,761,git-diff-production-additions,src/entity/actions/transactUpdate/updateTransaction.ts;src/entity/actions/update/expressRequiredIf.ts;src/entity/actions/update/mergeRequiredIf.ts;src/entity/actions/update/updateItemParams/updateItemParams.ts;src/entity/actions/updateAttributes/updateAttributesParams/updateAttributesParams.ts;src/schema/actions/dto/getSchemaDTO/any.ts;src/schema/actions/dto/getSchemaDTO/anyOf.ts;src/schema/actions/dto/getSchemaDTO/list.ts;src/schema/actions/dto/getSchemaDTO/map.ts;src/schema/actions/dto/getSchemaDTO/primitive.ts;src/schema/actions/dto/getSchemaDTO/record.ts;src/schema/actions/dto/getSchemaDTO/set.ts;src/schema/actions/dto/getSchemaDTO/utils.ts;src/schema/actions/dto/types.ts;src/schema/actions/format/schema.ts;src/schema/actions/fromDTO/fromSchemaDTO/anyOf.ts;src/schema/actions/jsonSchemer/formattedValue/item.ts;src/schema/actions/jsonSchemer/formattedValue/map.ts;src/schema/actions/jsonSchemer/formattedValue/shared.ts;src/schema/actions/parse/item.ts;src/schema/actions/parse/map.ts;src/schema/actions/parse/utils.ts;src/schema/actions/zodSchemer/formatter/item.ts;src/schema/actions/zodSchemer/formatter/map.ts;src/schema/actions/zodSchemer/formatter/utils.ts;src/schema/actions/zodSchemer/parser/item.ts;src/schema/actions/zodSchemer/parser/map.ts;src/schema/actions/zodSchemer/parser/utils.ts;src/schema/actions/zodSchemer/utils.ts;src/schema/any/schema_.ts;src/schema/anyOf/schema.ts;src/schema/anyOf/schema_.ts;src/schema/anyOf/types.ts;src/schema/binary/schema_.ts;src/schema/boolean/schema_.ts;src/schema/errors.ts;src/schema/item/schema.ts;src/schema/list/schema.ts;src/schema/list/schema_.ts;src/schema/list/types.ts;src/schema/map/schema.ts;src/schema/map/schema_.ts;src/schema/null/schema_.ts;src/schema/number/schema_.ts;src/schema/record/schema.ts;src/schema/record/schema_.ts;src/schema/record/types.ts;src/schema/set/schema.ts;src/schema/set/schema_.ts;src/schema/set/types.ts;src/schema/string/schema_.ts;src/schema/types/decodedValue.ts;src/schema/types/formattedValue.ts;src/schema/types/index.ts;src/schema/types/inputValue.ts;src/schema/types/schemaProps.ts;src/schema/types/transformedValue.ts;src/schema/types/validValue.ts;src/schema/utils/checkSchemaProps.ts;src/schema/utils/requiredIf.ts;src/schema/utils/requiredIfErrors.ts,1,1,1.0,0.23735162115143904,0.7057635039428876
dynamodb-toolbox-conditional-attribute-requirements-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dynamodb-toolbox-conditional-attribute-requirements,tura-direct,514,git-diff-production-additions,src/entity/actions/transactUpdate/updateTransaction.ts;src/entity/actions/update/requiredIfCondition.ts;src/entity/actions/update/updateItemParams/updateItemParams.ts;src/entity/actions/updateAttributes/updateAttributesParams/updateAttributesParams.ts;src/schema/actions/dto/getSchemaDTO/any.ts;src/schema/actions/dto/getSchemaDTO/anyOf.ts;src/schema/actions/dto/getSchemaDTO/list.ts;src/schema/actions/dto/getSchemaDTO/map.ts;src/schema/actions/dto/getSchemaDTO/primitive.ts;src/schema/actions/dto/getSchemaDTO/record.ts;src/schema/actions/dto/getSchemaDTO/set.ts;src/schema/actions/dto/types.ts;src/schema/actions/format/item.ts;src/schema/actions/format/map.ts;src/schema/actions/fromDTO/fromSchemaDTO/anyOf.ts;src/schema/actions/jsonSchemer/formattedValue/item.ts;src/schema/actions/jsonSchemer/formattedValue/map.ts;src/schema/actions/jsonSchemer/formattedValue/shared.ts;src/schema/actions/parse/item.ts;src/schema/actions/parse/map.ts;src/schema/actions/zodSchemer/conditionalRequirements.ts;src/schema/actions/zodSchemer/formatter/item.ts;src/schema/actions/zodSchemer/formatter/map.ts;src/schema/actions/zodSchemer/parser/item.ts;src/schema/actions/zodSchemer/parser/map.ts;src/schema/any/schema_.ts;src/schema/anyOf/schema_.ts;src/schema/binary/schema_.ts;src/schema/boolean/schema_.ts;src/schema/item/schema.ts;src/schema/list/schema_.ts;src/schema/map/schema.ts;src/schema/map/schema_.ts;src/schema/null/schema_.ts;src/schema/number/schema_.ts;src/schema/record/schema_.ts;src/schema/set/schema_.ts;src/schema/string/schema_.ts;src/schema/types/index.ts;src/schema/types/schemaProps.ts;src/schema/utils/checkSchemaProps.ts;src/schema/utils/conditionalRequirements.ts;src/schema/utils/requiredIf.ts,1,1,1.0,-0.1544280338714712,-0.45919075573788065
fd-deterministic-multi-key-sorting-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,fd-deterministic-multi-key-sorting,codex-cli-medium,397,git-diff-production-additions,src/cli.rs;src/config.rs;src/main.rs;src/sort.rs;src/walk.rs,1,1,1.0,-0.02970515441391619,-0.08832808372079204
fd-deterministic-multi-key-sorting-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,fd-deterministic-multi-key-sorting,tura-balanced,409,git-diff-production-additions,src/cli.rs;src/config.rs;src/main.rs;src/sort.rs;src/walk.rs,1,1,1.0,0.0,0.0
fd-deterministic-multi-key-sorting-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,fd-deterministic-multi-key-sorting,tura-direct,401,git-diff-production-additions,src/cli.rs;src/config.rs;src/main.rs;src/sort.rs;src/walk.rs,1,1,1.0,-0.019705071079332726,-0.058592900873932804
happy-dom-abort-pending-body-reads-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,happy-dom-abort-pending-body-reads,codex-cli-medium,73,git-diff-production-additions,packages/happy-dom/src/PropertySymbol.ts;packages/happy-dom/src/fetch/Request.ts;packages/happy-dom/src/fetch/Response.ts;packages/happy-dom/src/fetch/multipart/MultipartFormDataParser.ts;packages/happy-dom/src/fetch/utilities/FetchBodyUtility.ts,1,1,1.0,-0.6653622549825391,-1.9784503437969068
happy-dom-abort-pending-body-reads-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,happy-dom-abort-pending-body-reads,tura-balanced,114,git-diff-production-additions,packages/happy-dom/src/PropertySymbol.ts;packages/happy-dom/src/fetch/Request.ts;packages/happy-dom/src/fetch/Response.ts;packages/happy-dom/src/fetch/multipart/MultipartFormDataParser.ts;packages/happy-dom/src/fetch/utilities/FetchBodyUtility.ts,1,1,1.0,-0.2244952198234591,-0.6675350780938732
happy-dom-abort-pending-body-reads-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,happy-dom-abort-pending-body-reads,tura-direct,153,git-diff-production-additions,packages/happy-dom/src/fetch/Request.ts;packages/happy-dom/src/fetch/Response.ts;packages/happy-dom/src/fetch/multipart/MultipartFormDataParser.ts;packages/happy-dom/src/fetch/utilities/FetchBodyStreamReader.ts;packages/happy-dom/src/fetch/utilities/FetchBodyUtility.ts,1,1,1.0,0.06752525422692024,0.20078590488083786
katex-multicolumn-array-spans-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,katex-multicolumn-array-spans,codex-cli-medium,227,git-diff-production-additions,src/domTree.ts;src/environments/array.ts;src/parseNode.ts,0,1,0.0,-0.06368194306325048,-0.18935784409719683
katex-multicolumn-array-spans-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,katex-multicolumn-array-spans,tura-balanced,279,git-diff-production-additions,src/Parser.ts;src/domTree.ts;src/environments/array.ts;src/parseNode.ts,1,1,1.0,0.14176203115155772,0.42152847891335143
katex-multicolumn-array-spans-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,katex-multicolumn-array-spans,tura-direct,244,git-diff-production-additions,src/Parser.ts;src/environments/array.ts;src/parseNode.ts,0,1,0.0,0.008230638527035872,0.02447375020380367
langchain-request-coalescing-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,langchain-request-coalescing,codex-cli-medium,692,git-diff-production-additions,libs/core/langchain_core/runnables/__init__.py;libs/core/langchain_core/runnables/base.py;libs/core/langchain_core/runnables/coalesce.py,0,1,0.0,-0.13891391388004948,-0.413059620704469
langchain-request-coalescing-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,langchain-request-coalescing,tura-balanced,855,git-diff-production-additions,libs/core/langchain_core/runnables/__init__.py;libs/core/langchain_core/runnables/base.py;libs/core/langchain_core/runnables/coalesce.py,1,1,1.0,0.07232646307178925,0.2150622681981726
langchain-request-coalescing-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,langchain-request-coalescing,tura-direct,762,git-diff-production-additions,libs/core/langchain_core/runnables/__init__.py;libs/core/langchain_core/runnables/base.py;libs/core/langchain_core/runnables/coalesce.py,0,1,0.0,-0.042685881785495816,-0.12692619225297738
narwhals-rolling-window-suite-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,narwhals-rolling-window-suite,codex-cli-medium,515,git-diff-production-additions,narwhals/_arrow/series.py;narwhals/_compliant/column.py;narwhals/_compliant/expr.py;narwhals/_dask/expr.py;narwhals/_duckdb/expr.py;narwhals/_pandas_like/series.py;narwhals/_polars/expr.py;narwhals/_polars/series.py;narwhals/_sql/expr.py;narwhals/_utils.py;narwhals/expr.py;narwhals/series.py,1,1,1.0,-0.11519571209143287,-0.34253370173095526
narwhals-rolling-window-suite-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,narwhals-rolling-window-suite,tura-balanced,608,git-diff-production-additions,narwhals/_arrow/series.py;narwhals/_compliant/column.py;narwhals/_compliant/expr.py;narwhals/_dask/expr.py;narwhals/_duckdb/expr.py;narwhals/_ibis/expr.py;narwhals/_pandas_like/expr.py;narwhals/_pandas_like/series.py;narwhals/_polars/expr.py;narwhals/_polars/series.py;narwhals/_sql/expr.py;narwhals/_utils.py;narwhals/expr.py;narwhals/series.py,1,1,1.0,0.05051579013690155,0.15020837388220654
narwhals-rolling-window-suite-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,narwhals-rolling-window-suite,tura-direct,508,git-diff-production-additions,narwhals/_arrow/series.py;narwhals/_compliant/column.py;narwhals/_compliant/expr.py;narwhals/_dask/expr.py;narwhals/_duckdb/expr.py;narwhals/_pandas_like/expr.py;narwhals/_pandas_like/series.py;narwhals/_polars/expr.py;narwhals/_polars/series.py;narwhals/_sql/expr.py;narwhals/_utils.py;narwhals/expr.py;narwhals/series.py,1,1,1.0,-0.1288544610224731,-0.38314790296658346
numba-stencil-boundary-modes-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,numba-stencil-boundary-modes,codex-cli-medium,173,git-diff-production-additions,numba/stencils/stencil.py;numba/stencils/stencilparfor.py;setup.py,1,1,1.0,-0.09580183131815723,-0.28486612321096494
numba-stencil-boundary-modes-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,numba-stencil-boundary-modes,tura-balanced,244,git-diff-production-additions,numba/core/inline_closurecall.py;numba/stencils/stencil.py;numba/stencils/stencilparfor.py;setup.py,1,1,1.0,0.24640108001204108,0.7326720110904772
numba-stencil-boundary-modes-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,numba-stencil-boundary-modes,tura-direct,147,git-diff-production-additions,numba/stencils/stencil.py;numba/stencils/stencilparfor.py;setup.py,1,1,1.0,-0.25764485676857163,-0.7661053082499582
pest-character-class-coalescing-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,pest-character-class-coalescing,codex-cli-medium,402,git-diff-production-additions,generator/src/generator.rs;grammars/src/lib.rs;meta/src/optimizer/coalescer.rs;meta/src/optimizer/mod.rs;vm/src/lib.rs,0,1,0.0,-0.18278749810984074,-0.543517438461671
pest-character-class-coalescing-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,pest-character-class-coalescing,tura-balanced,535,git-diff-production-additions,generator/src/generator.rs;grammars/src/lib.rs;meta/src/optimizer/coalescer.rs;meta/src/optimizer/mod.rs;vm/src/lib.rs,0,1,0.0,0.10241010101427861,0.30451577023300275
pest-character-class-coalescing-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,pest-character-class-coalescing,tura-direct,367,git-diff-production-additions,generator/src/generator.rs;meta/src/optimizer/coalescer.rs;meta/src/optimizer/mod.rs;vm/src/lib.rs,0,1,0.0,-0.27364112188759204,-0.8136700986888491
quill-shared-toolbar-focus-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,quill-shared-toolbar-focus,codex-cli-medium,267,git-diff-production-additions,packages/quill/src/modules/toolbar.ts;packages/quill/src/themes/base.ts;packages/quill/src/ui/picker.ts,0,1,0.0,-0.24382375655174826,-0.7250083565204927
quill-shared-toolbar-focus-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,quill-shared-toolbar-focus,tura-balanced,355,git-diff-production-additions,packages/quill/src/core/quill.ts;packages/quill/src/modules/toolbar.ts;packages/quill/src/themes/base.ts;packages/quill/src/themes/bubble.ts;packages/quill/src/themes/snow.ts;packages/quill/src/ui/picker.ts,0,1,0.0,0.040119993789425656,0.11929654096158789
quill-shared-toolbar-focus-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,quill-shared-toolbar-focus,tura-direct,303,git-diff-production-additions,packages/quill/src/core/emitter.ts;packages/quill/src/core/quill.ts;packages/quill/src/modules/toolbar.ts;packages/quill/src/modules/uploader.ts;packages/quill/src/themes/base.ts;packages/quill/src/themes/bubble.ts;packages/quill/src/themes/snow.ts;packages/quill/src/ui/picker.ts,0,1,0.0,-0.11778303565638293,-0.35022709154718945
testem-per-launcher-reports-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,testem-per-launcher-reports,codex-cli-medium,302,git-diff-production-additions,lib/config.js;lib/launcher.js;lib/reporters/tap_reporter.js;lib/reporters/xunit_reporter.js;lib/utils/report-file.js;lib/utils/reporter.js,1,1,1.0,0.02168700894598885,0.06448618024814802
testem-per-launcher-reports-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,testem-per-launcher-reports,tura-balanced,265,git-diff-production-additions,lib/config.js;lib/launcher.js;lib/reporters/tap_reporter.js;lib/reporters/xunit_reporter.js;lib/utils/report-file.js;lib/utils/reporter.js,1,1,1.0,-0.10854948778168083,-0.32277119691179423
testem-per-launcher-reports-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,testem-per-launcher-reports,tura-direct,238,git-diff-production-additions,lib/config.js;lib/launcher.js;lib/reporters/tap_reporter.js;lib/reporters/xunit_reporter.js;lib/utils/report-file.js;lib/utils/reporter.js,1,1,1.0,-0.21558224463186892,-0.6410324042496564
wasmi-trap-coredumps-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,wasmi-trap-coredumps,codex-cli-medium,645,git-diff-production-additions,crates/wasmi/src/engine/code_map.rs;crates/wasmi/src/engine/config.rs;crates/wasmi/src/engine/coredump.rs;crates/wasmi/src/engine/executor/handler/func.rs;crates/wasmi/src/engine/executor/handler/mod.rs;crates/wasmi/src/engine/executor/handler/state.rs;crates/wasmi/src/engine/executor/handler/utils.rs;crates/wasmi/src/engine/executor/mod.rs;crates/wasmi/src/engine/mod.rs;crates/wasmi/src/engine/translator/func/layout.rs;crates/wasmi/src/engine/translator/func/mod.rs;crates/wasmi/src/error.rs;crates/wasmi/src/instance/builder.rs;crates/wasmi/src/instance/mod.rs;crates/wasmi/src/module/mod.rs,1,1,1.0,-0.040155895266940966,-0.1194032937718068
wasmi-trap-coredumps-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,wasmi-trap-coredumps,tura-balanced,678,git-diff-production-additions,crates/wasmi/src/coredump.rs;crates/wasmi/src/engine/code_map.rs;crates/wasmi/src/engine/config.rs;crates/wasmi/src/engine/executor/handler/dispatch/backend/loop.rs;crates/wasmi/src/engine/executor/handler/dispatch/backend/tail.rs;crates/wasmi/src/engine/executor/handler/func.rs;crates/wasmi/src/engine/executor/handler/state.rs;crates/wasmi/src/engine/mod.rs;crates/wasmi/src/engine/resumable.rs;crates/wasmi/src/engine/translator/func/layout.rs;crates/wasmi/src/engine/translator/func/mod.rs;crates/wasmi/src/error.rs;crates/wasmi/src/instance/builder.rs;crates/wasmi/src/instance/mod.rs;crates/wasmi/src/lib.rs;crates/wasmi/src/module/builder.rs;crates/wasmi/src/module/mod.rs,1,1,1.0,0.009665728509153482,0.028740980945010344
wasmi-trap-coredumps-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,wasmi-trap-coredumps,tura-direct,27,git-diff-production-additions,crates/wasmi/src/engine/config.rs,0,1,0.0,-3.178750888874339,-9.451995122721831
yaegi-go-embed-directives-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yaegi-go-embed-directives,codex-cli-medium,244,git-diff-production-additions,interp/ast.go;interp/cfg.go;interp/embed.go;interp/interp.go;stdlib/stdlib.go,1,1,1.0,-0.40107269333029727,-1.1925870487313737
yaegi-go-embed-directives-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yaegi-go-embed-directives,tura-balanced,323,git-diff-production-additions,interp/ast.go;interp/embed.go;interp/interp.go;interp/program.go;interp/src.go;stdlib/go1_21_embed.go,1,1,1.0,-0.12158738808269565,-0.36153930877832846
yaegi-go-embed-directives-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yaegi-go-embed-directives,tura-direct,394,git-diff-production-additions,interp/ast.go;interp/cfg.go;interp/embed.go;interp/interp.go,1,1,1.0,0.07655486102609732,0.2276353820527156
yjs-map-conflict-detection-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yjs-map-conflict-detection,codex-cli-medium,348,git-diff-production-additions,src/index.js;src/internals.js;src/utils/Doc.js;src/utils/MapConflict.js;src/utils/Transaction.js;src/utils/encoding.js;src/ytype.js,1,1,1.0,0.08522006920101077,0.25340132228204104
yjs-map-conflict-detection-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yjs-map-conflict-detection,tura-balanced,346,git-diff-production-additions,src/index.js;src/internals.js;src/utils/Doc.js;src/utils/IdSet.js;src/utils/MapConflict.js;src/utils/Transaction.js;src/utils/encoding.js;src/ytype.js,1,1,1.0,0.07947292694544306,0.23631223211164046
yjs-map-conflict-detection-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yjs-map-conflict-detection,tura-direct,275,git-diff-production-additions,src/index.js;src/internals.js;src/structs/Item.js;src/utils/Doc.js;src/utils/MapConflict.js;src/utils/Transaction.js;src/utils/encoding.js;src/utils/updates.js,1,1,1.0,-0.14945098728426665,-0.4443915400357418
abs-stepped-slices-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,abs-stepped-slices,codex-cli-medium,272,git-diff-production-additions,ast/ast.go;evaluator/evaluator.go;parser/parser.go,1,1,1.0,0.08606267773870879,0.25590681329631354
abs-stepped-slices-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,abs-stepped-slices,tura-balanced,247,git-diff-production-additions,ast/ast.go;evaluator/evaluator.go;parser/parser.go,1,1,1.0,-0.009980371281268496,-0.029676569184352984
