run_id,category,report,task,agent_group,agent_id,model,effort,rounds,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,total_tokens,passed,checks,success_rate,cost_usd,usage_available,usage_source,round_usage_total_tokens,round_usage_checked,aggregate_snapshot_usage_rounds,excluded_duplicate_usage_rounds,reported_total_tokens,reported_cost_usd,source_path
numba-stencil-boundary-modes-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,numba-stencil-boundary-modes,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,32,3450715,3289344,37802,16190,3488517,1,1,1.0,3.585587,True,task-report.source,3488517,True,0,0,3488517,3.585587,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\numba-stencil-boundary-modes\tura-balanced\numba-stencil-boundary-modes-tura-balanced-run-02\metadata\contracts\harness-report.json
numba-stencil-boundary-modes-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,numba-stencil-boundary-modes,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,14,911534,825856,19906,11264,931440,1,1,1.0,1.438498,True,task-report.source,931440,True,0,0,931440,1.438498,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\numba-stencil-boundary-modes\tura-direct\numba-stencil-boundary-modes-tura-direct-run-02\metadata\contracts\harness-report.json
pest-character-class-coalescing-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,pest-character-class-coalescing,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,48,5044524,4824064,17874,3364,5062398,0,1,0.0,4.050552,True,task-report.source,5062398,True,0,0,5062398,4.050552,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\pest-character-class-coalescing\codex-cli\pest-character-class-coalescing-codex-cli-run-02\metadata\contracts\harness-report.json
pest-character-class-coalescing-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,pest-character-class-coalescing,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,34,3339107,3163648,36202,14070,3375309,0,1,0.0,3.545179,True,task-report.source,3375309,True,0,0,3375309,3.545179,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\pest-character-class-coalescing\tura-balanced\pest-character-class-coalescing-tura-balanced-run-02\metadata\contracts\harness-report.json
pest-character-class-coalescing-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,pest-character-class-coalescing,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,13,653242,576256,16288,7311,669530,0,1,0.0,1.161698,True,task-report.source,669530,True,0,0,669530,1.161698,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\pest-character-class-coalescing\tura-direct\pest-character-class-coalescing-tura-direct-run-02\metadata\contracts\harness-report.json
quill-shared-toolbar-focus-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,quill-shared-toolbar-focus,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,53,5438655,5221504,16197,4437,5454852,0,1,0.0,4.182417,True,task-report.source,5454852,True,0,0,5454852,4.182417,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\quill-shared-toolbar-focus\codex-cli\quill-shared-toolbar-focus-codex-cli-run-02\metadata\contracts\harness-report.json
quill-shared-toolbar-focus-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,quill-shared-toolbar-focus,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,26,2655820,2482944,37659,18102,2693479,0,1,0.0,3.235622,True,task-report.source,2693479,True,0,0,2693479,3.235622,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\quill-shared-toolbar-focus\tura-balanced\quill-shared-toolbar-focus-tura-balanced-run-02\metadata\contracts\harness-report.json
quill-shared-toolbar-focus-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,quill-shared-toolbar-focus,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,22,2160006,2013696,22117,9892,2182123,0,1,0.0,2.401908,True,task-report.source,2182123,True,0,0,2182123,2.401908,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\quill-shared-toolbar-focus\tura-direct\quill-shared-toolbar-focus-tura-direct-run-02\metadata\contracts\harness-report.json
testem-per-launcher-reports-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,testem-per-launcher-reports,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,61,6479186,6254720,20756,3800,6499942,1,1,1.0,4.87237,True,task-report.source,6499942,True,0,0,6499942,4.87237,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\testem-per-launcher-reports\codex-cli\testem-per-launcher-reports-codex-cli-run-02\metadata\contracts\harness-report.json
testem-per-launcher-reports-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,testem-per-launcher-reports,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,18,1582778,1447424,21465,7979,1604243,1,1,1.0,2.044432,True,task-report.source,1604243,True,0,0,1604243,2.044432,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\testem-per-launcher-reports\tura-balanced\testem-per-launcher-reports-tura-balanced-run-02\metadata\contracts\harness-report.json
testem-per-launcher-reports-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,testem-per-launcher-reports,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,17,1184685,1078016,20964,10460,1205649,1,1,1.0,1.701273,True,task-report.source,1205649,True,0,0,1205649,1.701273,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\testem-per-launcher-reports\tura-direct\testem-per-launcher-reports-tura-direct-run-02\metadata\contracts\harness-report.json
wasmi-trap-coredumps-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,wasmi-trap-coredumps,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,91,12441660,12145536,31375,4218,12473035,1,1,1.0,8.494638,True,task-report.source,12473035,True,0,0,12473035,8.494638,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\wasmi-trap-coredumps\codex-cli\wasmi-trap-coredumps-codex-cli-run-02\metadata\contracts\harness-report.json
wasmi-trap-coredumps-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,wasmi-trap-coredumps,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,62,9371559,8931840,55733,15686,9427292,1,1,1.0,8.336505,True,task-report.source,9427292,True,0,0,9427292,8.336505,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\wasmi-trap-coredumps\tura-balanced\wasmi-trap-coredumps-tura-balanced-run-02\metadata\contracts\harness-report.json
wasmi-trap-coredumps-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,wasmi-trap-coredumps,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,5,227858,157440,3450,654,231308,0,1,0.0,0.53431,True,task-report.source,231308,True,0,0,231308,0.53431,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\wasmi-trap-coredumps\tura-direct\wasmi-trap-coredumps-tura-direct-run-02\metadata\contracts\harness-report.json
yaegi-go-embed-directives-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yaegi-go-embed-directives,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,71,7469828,7160192,15595,3435,7485423,1,1,1.0,5.596126,True,task-report.source,7485423,True,0,0,7485423,5.596126,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\yaegi-go-embed-directives\codex-cli\yaegi-go-embed-directives-codex-cli-run-02\metadata\contracts\harness-report.json
yaegi-go-embed-directives-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yaegi-go-embed-directives,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,19,1730645,1614080,27867,13802,1758512,1,1,1.0,2.225875,True,task-report.source,1758512,True,0,0,1758512,2.225875,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\yaegi-go-embed-directives\tura-balanced\yaegi-go-embed-directives-tura-balanced-run-02\metadata\contracts\harness-report.json
yaegi-go-embed-directives-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yaegi-go-embed-directives,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,20,1545914,1433600,22927,9626,1568841,1,1,1.0,1.96618,True,task-report.source,1568841,True,0,0,1568841,1.96618,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\yaegi-go-embed-directives\tura-direct\yaegi-go-embed-directives-tura-direct-run-02\metadata\contracts\harness-report.json
yjs-map-conflict-detection-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yjs-map-conflict-detection,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,55,5629500,5414272,14273,2349,5643773,1,1,1.0,4.211466,True,task-report.source,5643773,True,0,0,5643773,4.211466,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\yjs-map-conflict-detection\codex-cli\yjs-map-conflict-detection-codex-cli-run-02\metadata\contracts\harness-report.json
yjs-map-conflict-detection-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yjs-map-conflict-detection,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,29,3281947,3103488,22556,6798,3304503,1,1,1.0,3.120719,True,task-report.source,3304503,True,0,0,3304503,3.120719,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\yjs-map-conflict-detection\tura-balanced\yjs-map-conflict-detection-tura-balanced-run-02\metadata\contracts\harness-report.json
yjs-map-conflict-detection-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,yjs-map-conflict-detection,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,13,1060107,937728,21778,11787,1081885,1,1,1.0,1.734099,True,task-report.source,1081885,True,0,0,1081885,1.734099,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\yjs-map-conflict-detection\tura-direct\yjs-map-conflict-detection-tura-direct-run-02\metadata\contracts\harness-report.json
abs-stepped-slices-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,abs-stepped-slices,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,28,2472505,2422272,13662,1851,2486167,1,1,1.0,1.872161,True,task-report.source,2486167,True,0,0,2486167,1.872161,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\abs-stepped-slices\codex-cli\abs-stepped-slices-codex-cli-run-03\metadata\contracts\harness-report.json
abs-stepped-slices-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,abs-stepped-slices,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,21,1762631,1618688,26465,6819,1789096,1,1,1.0,2.323009,True,task-report.source,1789096,True,0,0,1789096,2.323009,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\abs-stepped-slices\tura-balanced\abs-stepped-slices-tura-balanced-run-03\metadata\contracts\harness-report.json
abs-stepped-slices-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,abs-stepped-slices,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,15,710703,651520,16207,4805,726910,1,1,1.0,1.107885,True,task-report.source,726910,True,0,0,726910,1.107885,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\abs-stepped-slices\tura-direct\abs-stepped-slices-tura-direct-run-03\metadata\contracts\harness-report.json
actionlint-action-pinning-lint-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,actionlint-action-pinning-lint,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,41,4367805,4144768,19872,3092,4387677,1,1,1.0,3.783729,True,task-report.source,4387677,True,0,0,4387677,3.783729,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\actionlint-action-pinning-lint\codex-cli\actionlint-action-pinning-lint-codex-cli-run-03\metadata\contracts\harness-report.json
actionlint-action-pinning-lint-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,actionlint-action-pinning-lint,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,31,3384057,3214592,34251,11743,3418308,1,1,1.0,3.482151,True,task-report.source,3418308,True,0,0,3418308,3.482151,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\actionlint-action-pinning-lint\tura-balanced\actionlint-action-pinning-lint-tura-balanced-run-03\metadata\contracts\harness-report.json
actionlint-action-pinning-lint-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,actionlint-action-pinning-lint,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,4,171047,137216,2677,904,173724,0,1,0.0,0.318073,True,task-report.source,173724,True,0,0,173724,0.318073,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\actionlint-action-pinning-lint\tura-direct\actionlint-action-pinning-lint-tura-direct-run-03\metadata\contracts\harness-report.json
awilix-async-container-initialization-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,awilix-async-container-initialization,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,55,5413115,5201280,17839,3353,5430954,1,1,1.0,4.194985,True,task-report.source,5430954,True,0,0,5430954,4.194985,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\awilix-async-container-initialization\codex-cli\awilix-async-container-initialization-codex-cli-run-03\metadata\contracts\harness-report.json
awilix-async-container-initialization-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,awilix-async-container-initialization,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,24,1853973,1757184,35302,18382,1889275,1,1,1.0,2.421597,True,task-report.source,1889275,True,0,0,1889275,2.421597,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\awilix-async-container-initialization\tura-balanced\awilix-async-container-initialization-tura-balanced-run-03\metadata\contracts\harness-report.json
awilix-async-container-initialization-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,awilix-async-container-initialization,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,17,1443789,1345280,19363,9216,1463152,1,1,1.0,1.746075,True,task-report.source,1463152,True,0,0,1463152,1.746075,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\awilix-async-container-initialization\tura-direct\awilix-async-container-initialization-tura-direct-run-03\metadata\contracts\harness-report.json
bandit-incremental-cache-control-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,bandit-incremental-cache-control,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,46,4549894,4344576,14332,2852,4564226,0,1,0.0,3.628838,True,task-report.source,4564226,True,0,0,4564226,3.628838,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\bandit-incremental-cache-control\codex-cli\bandit-incremental-cache-control-codex-cli-run-03\metadata\contracts\harness-report.json
bandit-incremental-cache-control-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,bandit-incremental-cache-control,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,22,1605950,1482496,33186,15118,1639136,1,1,1.0,2.354098,True,task-report.source,1639136,True,0,0,1639136,2.354098,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\bandit-incremental-cache-control\tura-balanced\bandit-incremental-cache-control-tura-balanced-run-03\metadata\contracts\harness-report.json
bandit-incremental-cache-control-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,bandit-incremental-cache-control,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,12,734769,672768,11594,4703,746363,1,1,1.0,0.994209,True,task-report.source,746363,True,0,0,746363,0.994209,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\bandit-incremental-cache-control\tura-direct\bandit-incremental-cache-control-tura-direct-run-03\metadata\contracts\harness-report.json
boa-hierarchical-evaluation-cancellation-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,boa-hierarchical-evaluation-cancellation,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,61,6674358,6397056,20591,3843,6694949,0,1,0.0,5.202768,True,task-report.source,6694949,True,0,0,6694949,5.202768,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\boa-hierarchical-evaluation-cancellation\codex-cli\boa-hierarchical-evaluation-cancellation-codex-cli-run-03\metadata\contracts\harness-report.json
boa-hierarchical-evaluation-cancellation-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,boa-hierarchical-evaluation-cancellation,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,24,2640299,2479104,30710,11314,2671009,1,1,1.0,2.966827,True,task-report.source,2671009,True,0,0,2671009,2.966827,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\boa-hierarchical-evaluation-cancellation\tura-balanced\boa-hierarchical-evaluation-cancellation-tura-balanced-run-03\metadata\contracts\harness-report.json
boa-hierarchical-evaluation-cancellation-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,boa-hierarchical-evaluation-cancellation,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,5,248407,167680,5083,2146,253490,0,1,0.0,0.639965,True,task-report.source,253490,True,0,0,253490,0.639965,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\boa-hierarchical-evaluation-cancellation\tura-direct\boa-hierarchical-evaluation-cancellation-tura-direct-run-03\metadata\contracts\harness-report.json
csstree-shorthand-expansion-compression-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,csstree-shorthand-expansion-compression,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,31,2837743,2646400,13059,1997,2850802,1,1,1.0,2.671685,True,task-report.source,2850802,True,0,0,2850802,2.671685,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\csstree-shorthand-expansion-compression\codex-cli\csstree-shorthand-expansion-compression-codex-cli-run-03\metadata\contracts\harness-report.json
csstree-shorthand-expansion-compression-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,csstree-shorthand-expansion-compression,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,16,1182028,1068032,25910,11557,1207938,1,1,1.0,1.881296,True,task-report.source,1207938,True,0,0,1207938,1.881296,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\csstree-shorthand-expansion-compression\tura-balanced\csstree-shorthand-expansion-compression-tura-balanced-run-03\metadata\contracts\harness-report.json
csstree-shorthand-expansion-compression-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,csstree-shorthand-expansion-compression,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,9,450728,376576,17452,6582,468180,1,1,1.0,1.082608,True,task-report.source,468180,True,0,0,468180,1.082608,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\csstree-shorthand-expansion-compression\tura-direct\csstree-shorthand-expansion-compression-tura-direct-run-03\metadata\contracts\harness-report.json
dasel-html-document-format-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dasel-html-document-format,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,26,2342656,2160896,13800,2290,2356456,0,1,0.0,2.403248,True,task-report.source,2356456,True,0,0,2356456,2.403248,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\dasel-html-document-format\codex-cli\dasel-html-document-format-codex-cli-run-03\metadata\contracts\harness-report.json
dasel-html-document-format-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dasel-html-document-format,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,30,2242983,2113024,34991,11961,2277974,1,1,1.0,2.756037,True,task-report.source,2277974,True,0,0,2277974,2.756037,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\dasel-html-document-format\tura-balanced\dasel-html-document-format-tura-balanced-run-03\metadata\contracts\harness-report.json
dasel-html-document-format-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dasel-html-document-format,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,9,431085,362240,18031,4892,449116,0,1,0.0,1.066275,True,task-report.source,449116,True,0,0,449116,1.066275,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\dasel-html-document-format\tura-direct\dasel-html-document-format-tura-direct-run-03\metadata\contracts\harness-report.json
dynamodb-toolbox-conditional-attribute-requirements-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dynamodb-toolbox-conditional-attribute-requirements,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,90,11524230,11152640,31232,4683,11555462,1,1,1.0,8.37123,True,task-report.source,11555462,True,0,0,11555462,8.37123,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\dynamodb-toolbox-conditional-attribute-requirements\codex-cli\dynamodb-toolbox-conditional-attribute-requirements-codex-cli-run-03\metadata\contracts\harness-report.json
dynamodb-toolbox-conditional-attribute-requirements-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,dynamodb-toolbox-conditional-attribute-requirements,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,5,255942,173824,3864,1234,259806,0,1,0.0,0.613422,True,task-report.source,259806,True,0,0,259806,0.613422,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\dynamodb-toolbox-conditional-attribute-requirements\tura-direct\dynamodb-toolbox-conditional-attribute-requirements-tura-direct-run-03\metadata\contracts\harness-report.json
fd-deterministic-multi-key-sorting-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,fd-deterministic-multi-key-sorting,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,39,3813700,3608960,12594,2475,3826294,1,1,1.0,3.206,True,task-report.source,3826294,True,0,0,3826294,3.206,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\fd-deterministic-multi-key-sorting\codex-cli\fd-deterministic-multi-key-sorting-codex-cli-run-03\metadata\contracts\harness-report.json
fd-deterministic-multi-key-sorting-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,fd-deterministic-multi-key-sorting,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,24,2157494,2011136,23260,7924,2180754,1,1,1.0,2.435158,True,task-report.source,2180754,True,0,0,2180754,2.435158,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\fd-deterministic-multi-key-sorting\tura-balanced\fd-deterministic-multi-key-sorting-tura-balanced-run-03\metadata\contracts\harness-report.json
fd-deterministic-multi-key-sorting-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,fd-deterministic-multi-key-sorting,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,9,456527,385792,11796,4563,468323,1,1,1.0,0.900451,True,task-report.source,468323,True,0,0,468323,0.900451,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\fd-deterministic-multi-key-sorting\tura-direct\fd-deterministic-multi-key-sorting-tura-direct-run-03\metadata\contracts\harness-report.json
happy-dom-abort-pending-body-reads-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,happy-dom-abort-pending-body-reads,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,50,5165464,4947200,16742,1825,5182206,1,1,1.0,4.06718,True,task-report.source,5182206,True,0,0,5182206,4.06718,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\happy-dom-abort-pending-body-reads\codex-cli\happy-dom-abort-pending-body-reads-codex-cli-run-03\metadata\contracts\harness-report.json
happy-dom-abort-pending-body-reads-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,happy-dom-abort-pending-body-reads,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,34,4653655,4412928,27948,10081,4681603,1,1,1.0,4.248539,True,task-report.source,4681603,True,0,0,4681603,4.248539,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\happy-dom-abort-pending-body-reads\tura-balanced\happy-dom-abort-pending-body-reads-tura-balanced-run-03\metadata\contracts\harness-report.json
happy-dom-abort-pending-body-reads-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,happy-dom-abort-pending-body-reads,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,14,1311897,1191424,18330,8127,1330227,1,1,1.0,1.747977,True,task-report.source,1330227,True,0,0,1330227,1.747977,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\happy-dom-abort-pending-body-reads\tura-direct\happy-dom-abort-pending-body-reads-tura-direct-run-03\metadata\contracts\harness-report.json
katex-multicolumn-array-spans-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,katex-multicolumn-array-spans,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,54,5208006,4996864,13805,3658,5221811,0,1,0.0,3.968292,True,task-report.source,5221811,True,0,0,5221811,3.968292,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\katex-multicolumn-array-spans\codex-cli\katex-multicolumn-array-spans-codex-cli-run-03\metadata\contracts\harness-report.json
